"collection_title","article_id","title","conference_id","Author","Year","hdl","doi"
"43, 2024 (Online)","28264556","Exacerbating inequalities: Climate risks to WASH and the impacts on persons with disabilities in Bangaldesh","43","Jane Wilbur, Shahpara Nawaz, Dewan Muhammad, Mehedi Hasan, Bithy Podder, Arka Goshami, Tasnia Alam Upoma, Mahbub Ul Alam",2025,"","https://doi.org/10.17028/rd.lboro.28264556.v1"
"43, 2024 (Online)","28264445","Effects of eucalyptus trees on rural water security in western Kenya","43","Erick Wagaka, Sam Ngidiwe",2025,"","https://doi.org/10.17028/rd.lboro.28264445.v1"
"43, 2024 (Online)","28264406","Addressing water scarcity in Afghanistan through an enhanced information generation system","43","Marie-Louise Vogt, Shivanarain Singh, Jay Matta, Habiburahman Habib, Dominique Porteaud",2025,"","https://doi.org/10.17028/rd.lboro.28264406.v1"
"43, 2024 (Online)","28264373","Challenges to sustainable on-site sanitation and drinking water provision under a changing climate: Lessons from a rapidly urbanising town in Nepal","43","Loughborough publications admin",2025,"","https://doi.org/10.17028/rd.lboro.28264373.v1"
"43, 2024 (Online)","28264148","Impacts of extreme climate events on water supply treatment plants in Vietnam, managerial responses, and adaptation options","43","Tran Thi Kim Hoan, Sabrina Sorlini, Tran Thi Viet Nga, Dương Thu Hằng",2025,"","https://doi.org/10.17028/rd.lboro.28264148.v1"
"43, 2024 (Online)","28263641","Improved FSM and outbreak control during climate-driven humanitarian crisis: Lessons from Cox's Bazar","43","Diogo Trajano Gomes Da Silva, Nick Schreiner, Kit Caulfield, Md. Ziaul Haque, Fatima Ushin, Rubayet Toha, Kausar Mohammed Shamim, Tanoy Dewan, James Ebdon",2025,"","https://doi.org/10.17028/rd.lboro.28263641.v1"
"43, 2024 (Online)","28263497","Delivery of a sustainable nature-based faecal sludge treatment plant in Cox’s Bazar","43","David Thomas, Khairul Bashar, Debora Bonucci, Krishna Konidena, Tapas Kanti Das",2025,"","https://doi.org/10.17028/rd.lboro.28263497.v1"
"43, 2024 (Online)","28263458","Examining the nexus between financial inclusion and basic services: A case study of water and sanitation in Indonesia","43","C. Suryadi, F.M. Alyasa, A. Komarulzaman, Heriyaldi .",2025,"","https://doi.org/10.17028/rd.lboro.28263458.v1"
"43, 2024 (Online)","28263431","Comparative analysis on choice of biocatalyst to enhance biogas for municipal sewage sludge at laboratory scale","43","S Sundar, K Sairaj, C Sekarenthiran, K Satheeskumar, D Karunanithi, PG Kumar, V Prasad, S Jagannathan",2025,"","https://doi.org/10.17028/rd.lboro.28263431.v1"
"43, 2024 (Online)","28262954","Climate resilient water safety planning in Azerbaijan","43","Mark Summerton",2025,"","https://doi.org/10.17028/rd.lboro.28262954.v1"
"43, 2024 (Online)","28262936","Smart implementation pathways for wastewater reuse for climate resilience in middle-income nations","43","Gemma Smith, B. Pérez Henríquez",2025,"","https://doi.org/10.17028/rd.lboro.28262936.v1"
"43, 2024 (Online)","28262912","Addressing challenges in urban underground sewerage systems (UGSS): operational solutions","43","V Sivaraj, Senthilkumar G, Sudhakar S",2025,"","https://doi.org/10.17028/rd.lboro.28262912.v1"
"43, 2024 (Online)","28247033","Equity and inclusion in the Zambian water, sanitation and hygiene (WASH) sector through a climate lens","43","Charity Tuseko Muwowo Sindano, Emily Rand, Lukundo Simwanza, Chitimbwa Chifunda, Chama Mundia, Selenia Mbewe",2025,"","https://doi.org/10.17028/rd.lboro.28247033.v1"
"43, 2024 (Online)","28246979","Enhancing climate resilience water, sanitation and hygiene services governance in local governments: a journey of success in Karnali Province, Nepal","43","Nirajan Shrestha Shrestha",2025,"","https://doi.org/10.17028/rd.lboro.28246979.v1"
"43, 2024 (Online)","28246934","Climate and institutional water resilience for the left behind, Tanzania","43","Thomas Shavu, Marietha Thomas",2025,"","https://doi.org/10.17028/rd.lboro.28246934.v1"
"43, 2024 (Online)","28246868","Climate resilience: Scientific protocol for restoration of ecological function of environmentally degraded river basins","43","Yogendra Babu Sharma",2025,"","https://doi.org/10.17028/rd.lboro.28246868.v1"
"43, 2024 (Online)","28242044","Increasing drainage system performance through novel plastic waste management, Bangladesh","43","Fariduzzman Shapon, Uttam Saha, Tahmid Hossain, Michael Poustie",2025,"","https://doi.org/10.17028/rd.lboro.28242044.v1"
"43, 2024 (Online)","28241552","Agricultural water and wastewater management strategies for reduction of environmental hazards and risks on agricultural lands in the Caribbean","43","Shah, Michelle, Kiran Tota-Maharaj, Hazi Md Azamathulla, Seevali Surendran",2025,"","https://doi.org/10.17028/rd.lboro.28241552.v1"
"43, 2024 (Online)","28241420","Access to climate-resilient sanitation solutions in informal settlements in Barranquilla, Colombia","43","Santos, Ricardo, Daniel Pedraza Isaza",2025,"","https://doi.org/10.17028/rd.lboro.28241420.v1"
"43, 2024 (Online)","28240499","Policy barriers in building climate resilience in Sierra Leone: A call to action","43","Edwin Sam-Mbomah, Ksenia Chmutina, Alister Smith, Susie Goodall",2025,"","https://doi.org/10.17028/rd.lboro.28240499.v1"
"43, 2024 (Online)","28062218","Strengthening climate resilience for WASH in Rwanda","43","Murtaza Malik, Marcelline Kayitesi, Yahaya Hassani, Jean Marie Vianney Rutaganda, Leoncia Mukamwiza, Gedeon Musabyimana",2025,"","https://doi.org/10.17028/rd.lboro.28062218.v1"
"43, 2024 (Online)","28131578","Practical approaches for including people with disabilities in humanitarian WASH","43","Brian Reed, C. Muturi, M. Vecchi",2025,"","https://doi.org/10.17028/rd.lboro.28131578.v1"
"43, 2024 (Online)","28131533","Market assessment of point of use water treatment in semi-urban and rural Zambia","43","Emily Rand, Charity Tuseko Sindano, Lukundo Simwanza, Mwangala Chiwala, Tembo James Madalitso, Stefan Doerner, Theresa Bwalya",2025,"","https://doi.org/10.17028/rd.lboro.28131533.v1"
"43, 2024 (Online)","28131512","Enhancing climate-resilient DWSSP in Vanuatu: A key driver for national goal achievement","43","Rakau, Brooks, Theingi Soe, Erie Samie, Paolo Malatu",2025,"","https://doi.org/10.17028/rd.lboro.28131512.v1"
"43, 2024 (Online)","28131461","Risk communication assessment of the flash flood early warning system (FFEWS) in the Lai Flood Basin of Pakistan","43","Atif Qayyum, Atif Bilal Aslam, Salman Asghar, Muhammad Asim",2025,"","https://doi.org/10.17028/rd.lboro.28131461.v1"
"43, 2024 (Online)","28131251","Transitions to safely managed FSM services in Bangladesh","43","Michael Poustie, Uttam Kumar Saha, Tahmid Hossain, Abdullah Al Mamun",2025,"","https://doi.org/10.17028/rd.lboro.28131251.v1"
"43, 2024 (Online)","28131239","Integrating local water security planning through shared evidence and data in the Philippines","43","Alma Porciuncula",2025,"","https://doi.org/10.17028/rd.lboro.28131239.v1"
"43, 2024 (Online)","28071953","Water safety plans for disaster preparedness in Bheemdatt Municipality : Nepal: a feasibility assessment","43","Maria Pezzato, Sorlini Sabrina, Anjil Adhikari",2024,"","https://doi.org/10.17028/rd.lboro.28071953.v1"
"43, 2024 (Online)","28071881","Enhancing water security through the linkage of water resource management and water and sanitation analysis","43","Cristo Perez, Nhilce Esquivel, Tatiana Forero, Adriana Soto Trujillo, Carla Liera",2024,"","https://doi.org/10.17028/rd.lboro.28071881.v1"
"43, 2024 (Online)","28071857","Dry latrine technology, the past and future of sanitation where water is scarce?","43","Daniel Pedraza",2024,"","https://doi.org/10.17028/rd.lboro.28071857.v1"
"43, 2024 (Online)","28071749","Nature-based solutions for water source protections to mitigate the effects of climate change","43","Nilusha Patabendi",2024,"","https://doi.org/10.17028/rd.lboro.28071749.v1"
"43, 2024 (Online)","28071722","Risk informed programming: mitigating water pollution by climate-resilient faecal sludge management in Assam","43","Tithal Parmar, Berna Ignatius, Sujoy Mojumdar",2024,"","https://doi.org/10.17028/rd.lboro.28071722.v1"
"43, 2024 (Online)","28071680","Lessons from the implementation of pre-paid metering technology as a tool for improving access to safe water for informal settlements in Kampala, Uganda","43","Mary Kobusingye Oyuru",2024,"","https://doi.org/10.17028/rd.lboro.28071680.v1"
"43, 2024 (Online)","28071641","Treatment of tannery wastewater using tea waste","43","Isaac Odongo, Rogers Tayebwa, Allan Ojera, Josephine Nakyeyune",2024,"","https://doi.org/10.17028/rd.lboro.28071641.v1"
"43, 2024 (Online)","28071557","Nature-based solution: Adsorption of Methylene Blue on Powdered Leaves of Six Tree Species","43","Dominika Nowaska",2024,"","https://doi.org/10.17028/rd.lboro.28071557.v1"
"43, 2024 (Online)","28071536","Climate risk assessment for water and sanitation services in Thyolo district, Malawi","43","Anisha Nijhawan, Smorden Tomoka, Tchaka Kamanga, Olivia Sawyer, Will Tillett, Guy Howard",2024,"","https://doi.org/10.17028/rd.lboro.28071536.v1"
"43, 2024 (Online)","28071404","The Nile Basin Initiative HydroMet and Water Quality Project covering nine member countries","43","Durham Neil",2024,"","https://doi.org/10.17028/rd.lboro.28071404.v1"
"43, 2024 (Online)","28071338","Innovative WASH climate resilience: tool fast-tracks understanding and climate actions in health care facilities","43","Kannan Nadar, Maraita Listyasari, Nalli Salathiel, Muhammad Zainal",2024,"","https://doi.org/10.17028/rd.lboro.28071338.v1"
"43, 2024 (Online)","28071260","Assessing the performance of sphagnum peat in the treatment of wastewater effluent","43","Elizabeth Murungi, Rodgers Tayebwa, Sarah Upira Nyaker",2024,"","https://doi.org/10.17028/rd.lboro.28071260.v1"
"43, 2024 (Online)","28071158","Expanding and maintaining reliable and safe water access in Port Loko District, Sierra Leone: Well conversion and maintenance","43","Tom Murphy, Robert Search, Emma Kelly",2024,"","https://doi.org/10.17028/rd.lboro.28071158.v1"
"43, 2024 (Online)","28071026","Performance of households pit latrines and cesspits in regards to standards and local guidelines: A case of Kigali City, Rwanda","43","Marie Leonce Murebwayire",2024,"","https://doi.org/10.17028/rd.lboro.28071026.v1"
"43, 2024 (Online)","28070981","Climate change, cholera outbreaks, and WATSAN solutions in Zambia: A review of past interventions and future prospects","43","Chibesa Mulenga",2024,"","https://doi.org/10.17028/rd.lboro.28070981.v1"
"43, 2024 (Online)","28070957","Incorporating climate-resilient WASH services in humanitarian responses: the case of Somalia","43","Mutuku Muema, Susie Goodall",2024,"","https://doi.org/10.17028/rd.lboro.28070957.v1"
"43, 2024 (Online)","28070756","The utilisation of the carbon market for liquid and solid waste biogas cooperatives","43","Wini Mudawi Ibrahim Adam, Benazir O. Douglas, Alaa Yousif, Mohamed Elfatih Abdelwahab Elotaibe",2024,"","https://doi.org/10.17028/rd.lboro.28070756.v1"
"43, 2024 (Online)","28070702","Climate resilient WASH services at schools in Vanuatu","43","Brecht Mommen, David Henri Coulon, Andre Edward",2024,"","https://doi.org/10.17028/rd.lboro.28070702.v1"
"43, 2024 (Online)","28070654","Operationalizing water-energy-food security nexus through catchment management strategies","43","Madalitso Mng'ombe, Hastings Mbale, Sydney Kamtukule",2024,"","https://doi.org/10.17028/rd.lboro.28070654.v1"
"43, 2024 (Online)","28070633","Advancing wastewater monitoring through the integration of AI-Driven software sensor with SCADA system in Malawi","43","Madalitso H. Mng’ombe, Eddie W. Mtonga, Brighton A. Chunga, Russel C.G Chidya, Mphatso Malota",2024,"","https://doi.org/10.17028/rd.lboro.28070633.v1"
"43, 2024 (Online)","28070501","Costing WASH in health care facilities: Ethiopia and Ghana experience","43","Abireham Misganaw, Tesfanesh Getachew, Ellen Greggio, Tseguereda Abraham, Mutala Abdul-Mumin, Irene Owusu- Poku, Kyla Smith, Upama Adhikari",2024,"","https://doi.org/10.17028/rd.lboro.28070501.v1"
"43, 2024 (Online)","28062914","Transforming WASH knowledge with Artificial Intelligence","43","Olivier Mills",2024,"","https://doi.org/10.17028/rd.lboro.28062914.v1"
"43, 2024 (Online)","28062863","Strengthening Cambodian local authorities to promote climate resilient sanitation","43","Claire Meyer, Ros Khemra",2024,"","https://doi.org/10.17028/rd.lboro.28062863.v1"
"43, 2024 (Online)","28062800","Unusable dropholes, useless doors, weak concrete blocks: Decreasing quality of pit latrines in humanitarian settings?","43","Adrien Mazeau, Brian Reed",2024,"","https://doi.org/10.17028/rd.lboro.28062800.v1"
"43, 2024 (Online)","28062752","Inclusive WASH to tackle the urban climate crisis: Women-led Faecal Sludge and Septage Management (FSSM) in Pithampur, Madhya Pradesh, India","43","Pankaj Mathur, Narendra Singh Chouhan, Goutam Mahato, Saswat Nayak",2024,"","https://doi.org/10.17028/rd.lboro.28062752.v1"
"43, 2024 (Online)","28062719","Role of building rules in achieving climate resilience:  A case study of Tiruchirappalli, Tamil Nadu, India","43","Monissha Manivannan, Niladri Chakraborti",2024,"","https://doi.org/10.17028/rd.lboro.28062719.v1"
"43, 2024 (Online)","28062605","Development of a WASH financing strategy for Rwanda","43","Murtaza Malik, Marcelline Kayitesi, Yahaya Hassani, Jean Marie Vianney Rutaganda, Leoncia Mukamwiza, Gedeon Musabyimana",2024,"","https://doi.org/10.17028/rd.lboro.28062605.v1"
"43, 2024 (Online)","28054427","Towards professionalization of rural water supply through the missing middle","43","Joseph Magoya, Anna Libey",2024,"","https://doi.org/10.17028/rd.lboro.28054427.v1"
"43, 2024 (Online)","28054220","Distribution of nitrate and fecal indicators in urban groundwater under stress at the end of the dry season","43","Wilfried Arsène Letah Nzouebet, Pierre Nbendah, Elisabeth Zocpe, Guy Valerie Djumyom Wafo, Chistian Wanda, Annie Stephanie Nana, Anne Pulcherie Ayo, Andrea Rechenburg, Robert Kringel",2024,"","https://doi.org/10.17028/rd.lboro.28054220.v1"
"43, 2024 (Online)","28054199","Potential of cellulose recovery from wastewater sludge","43","Anita Leovac Macerak, N. Dudukovic, N. Slijepcevic, D. Tomasevic Pilipovic, M. Becelic-Tomin, DJ. Kerkez",2024,"","https://doi.org/10.17028/rd.lboro.28054199.v1"
"43, 2024 (Online)","28054034","WASH services and the hidden world of sanitation workers:  A Lagos study","43","Taibat Lawanson, Basirat Oyalowo, Anthony Akpan",2024,"","https://doi.org/10.17028/rd.lboro.28054034.v1"
"43, 2024 (Online)","28054004","A resilience approach for protecting water sources and sustaining livelihoods of coastal communities in the changing climate of Nellore district, Andhra Pradesh, India","43","Chandan Kumar",2024,"","https://doi.org/10.17028/rd.lboro.28054004.v1"
